Unnamed: 0,subject_hash,project,hip_flexion_median,hip_adduction_median,hip_rotation_median,knee_angle_median,ankle_angle_median,lumbar_extension_median,lumbar_bending_median,lumbar_rotation_median,neck_extension_median,neck_bending_median,neck_rotation_median,arm_flex_median,arm_add_median,elbow_flex_median,All_median,RTE (cm),pelvis_tilt_mean,pelvis_list_mean,pelvis_rotation_mean,hip_flexion_r_mean,hip_adduction_r_mean,hip_rotation_r_mean,knee_angle_r_mean,ankle_angle_r_mean,subtalar_angle_r_mean,hip_flexion_l_mean,hip_adduction_l_mean,hip_rotation_l_mean,knee_angle_l_mean,ankle_angle_l_mean,subtalar_angle_l_mean,lumbar_extension_mean,lumbar_bending_mean,lumbar_rotation_mean
1331,Ea56emioQXLHhYpE,Control,5.519103196090716,1.5208878274402595,2.3839515981801287,3.097619068091132,4.63769588511772,6.567451002549401,1.8615864144203695,1.441401074087413,12.340330731025588,1.4314716865815071,2.362158812416145,3.1221040156051583,0.7598017692164428,3.584303983956979,2.71271421614223,,2.368515,1.6833543,2.1282334,6.879655,1.9863431,2.9267478,3.9001753,4.9583564,3.4088125,5.2182565,1.9370011,2.9148805,5.300324,6.137713,3.516404,6.201865,2.0899832,2.057326
1332,Ea56emioQXLHhYpE,Control,6.093123819882811,1.8010658157321793,2.8936459272558674,2.3375891278677283,7.981982752772219,5.749934988619997,1.7438698116224924,3.179040259082973,11.0051525454668,2.9086582561647325,1.52282237180096,2.8353225150463057,0.8301309464395947,2.4860360324019624,2.8833030998617644,,2.0825727,1.4153504,1.5073516,6.417246,2.0232553,2.7968848,3.1085532,6.9177103,5.5251784,5.763689,1.7935741,3.858715,3.66798,9.401113,2.927922,5.829676,1.9058677,3.1709366
1333,Ea56emioQXLHhYpE,Control,4.178252538426233,1.4502985694201185,2.608363012889598,3.0690686639170672,4.7637956913481405,5.740280516228184,1.1572567736001258,1.7773897120262705,13.04790588564035,0.9213878232796656,4.304817224407039,3.4687224556049654,0.6005580431517111,2.345726017603329,2.494465979941639,,2.0557833,1.3920494,2.4289775,5.181727,1.6494553,2.4747088,3.902619,4.655128,4.21721,3.7355099,1.7037201,3.8651748,5.013915,6.7144775,5.1065273,5.712676,1.2938331,2.0015879
1334,Ea56emioQXLHhYpE,Control,6.613855734657291,1.4732530209515329,3.2269109205414765,2.4188841738033355,8.138506782886816,6.089140965823048,1.4445109445938844,3.3903650313426983,10.487405423359617,3.226854784924236,1.8086315308984375,2.78042508303574,0.8818055963789725,2.0273418720850622,2.799103515981609,,2.2135108,1.5155461,1.7793878,6.867295,1.7788987,2.412787,2.623457,7.002403,5.2515774,6.2903576,1.671523,4.714398,3.9666073,9.194278,2.91065,6.2828746,1.6806469,3.4017985
1335,Ea56emioQXLHhYpE,Control,7.397610550406145,3.20671960069445,3.5159899259823924,2.9722447560166123,6.5504848126510895,9.52776726006741,2.0071475640302734,4.449274017805516,2.9395213197030814,3.324006328461439,2.1992269976430183,3.274491725847078,3.0438306880470467,3.412758660310231,3.5535749628810915,4.880744934082031,3.719995,1.8971636,8.213889,10.22239,2.9512346,2.7568567,4.11224,6.2882824,5.2708874,10.517573,5.832035,5.7621994,4.3121367,5.9873996,5.04455,9.349064,2.6401553,4.186975
1336,Ea56emioQXLHhYpE,Control,3.941854141723392,3.514710332730073,3.163150891195996,2.5563220940559783,7.152779004512453,3.5877344464676177,1.354669944624416,4.204900094586215,2.301860408319392,4.990220731202295,2.335513817577102,3.956892510728467,3.036074154470851,5.949596785985102,3.5564385196906194,7.605825424194336,4.7120695,2.2021885,6.228168,7.854108,3.7154443,4.489854,3.2666593,7.629434,5.3692036,7.5575514,6.498464,5.008639,3.3954427,7.0928993,6.8405375,8.008326,2.2568731,4.9322095
1337,Ea56emioQXLHhYpE,Control,5.84648142008542,0.4110825124383279,0.944305242379174,2.055508291561725,2.0677759516413032,4.1652534077752295,0.5565709845665944,0.1073521108975002,2.225499533728884,1.461781398075379,0.6876065096068493,8.407816019218542,1.419717998236973,11.681377131791203,1.7963060276543266,,0.20530175,0.076136544,0.24892737,5.634294,0.39262658,0.5174675,4.5179386,1.9296697,5.0475545,5.9275203,0.45467043,1.5326403,1.5123472,2.1998672,0.5480185,4.2115607,0.56873786,0.14590679
1338,Ea56emioQXLHhYpE,Control,6.083680656468445,0.2814550202233004,0.7087636075303456,2.692993112130876,2.426216808764168,4.209938212872745,0.2843377869398689,0.7230463868584885,1.9945313508596132,1.6076738118600282,1.2098303404673008,6.588460664436361,1.0635616259480662,10.877486064595509,1.900730655440536,,0.48738217,0.14433731,0.38739663,6.1939597,0.24167928,0.35144544,3.6235373,2.7317429,1.7421496,5.99539,0.3714403,1.3792363,0.9224425,2.03243,1.0593243,4.199987,0.34188512,0.7440102
1339,Ea56emioQXLHhYpE,Control,7.899486020429512,0.7822939023184121,1.417985478065317,4.435323356425765,4.286222461278502,4.785130640994322,0.5844845803222614,1.4590684255927089,2.271509822412205,0.995734752560372,1.3424115693332417,8.001749320230235,1.6597372489735678,11.738930013285025,2.5974859366363527,,0.6508966,0.16117245,0.44364238,7.772717,0.85617054,1.7599924,5.7236323,4.0127244,5.210164,7.895912,0.69538724,1.064229,2.9023292,4.437167,2.5053153,4.5299864,0.60302174,1.3954011
1340,Ea56emioQXLHhYpE,Control,8.121923083582026,1.2897017188477835,0.9943538804092656,4.180500951323637,4.763876799844534,4.2809738877881705,1.1427461434301396,2.7545751649047685,1.3720313249992364,2.013628132892146,1.1250637441643283,7.743806372451058,1.3196185877426745,10.666400775843556,2.8332418686703904,,0.30750373,0.13877253,0.41861397,7.763094,1.346423,1.4330145,5.563696,4.28467,5.750074,8.093406,1.1633617,0.75270444,2.7997084,4.9891357,1.8396745,4.10079,1.1369131,2.7604687
1341,Ea56emioQXLHhYpE,Control,8.391219513309057,0.7446607339304054,1.2295774845748657,3.2375967514979616,5.20054445386179,5.728354579050518,0.4181744899526226,1.9072191217086365,1.8915585651588551,1.266757085713301,1.4226481493909084,8.499805006960273,2.139701899026357,11.571623675791916,2.40089729751093,,0.7635458,0.11496215,0.65478784,7.329613,0.8398657,1.591876,4.8966856,4.875344,5.9048824,7.314212,0.7210945,0.9347544,1.9464142,5.301466,3.080855,6.852445,0.797194,1.5985603
1342,Ea56emioQXLHhYpE,Control,4.289975650227424,0.4268122780143086,0.970059964748588,2.536231946386032,3.025955229215477,3.531835964856822,0.6470951635356228,0.6460365375751237,0.6711173657333808,0.5033615697763736,2.239716785929677,6.799901549911976,1.7211649821609007,9.7324774210028,2.024921423797939,,0.8591342,0.1731155,0.46776086,3.9902277,0.526358,0.7079667,4.6124153,3.056187,1.252932,3.9101627,0.38824055,1.5341527,1.2865382,2.8888524,2.3881955,4.188273,0.5782755,0.66107166
1343,Ea56emioQXLHhYpE,Control,3.0141251281296038,1.6467824078304636,1.8816908627988904,2.454268822572233,3.4082537236657844,5.452804684251517,1.545228273764658,1.0989714610395278,5.96970486290162,0.795686515898632,1.665785808370437,7.072921286510311,1.0808193795465728,2.356268414587244,2.404123708120115,7.452826023101807,2.4088175,0.9553747,1.9211704,2.7117372,1.6791731,2.6714818,2.7587228,5.063961,5.006906,3.9631636,2.1282153,2.0687718,4.5899205,3.5789526,3.2642303,5.5900626,1.6576004,1.6265547
1344,Ea56emioQXLHhYpE,Control,2.7960698447730654,1.5928607323758577,2.02094881502193,2.578017763067701,3.0236824837691554,5.539828978240296,0.9579770399417182,1.1883449132159678,5.995794477983776,0.822962342740549,1.9473044347303836,4.759901629747588,0.6852737332010256,3.601149791771169,2.369283766937526,2.962785243988037,1.5077318,1.006758,1.4151446,2.3187368,1.6781564,3.4990678,3.3812711,4.2157507,6.2665873,3.1185362,1.9087203,1.4784701,3.7451627,3.283108,2.8501344,5.810825,1.2688245,1.2320122
1345,Ea56emioQXLHhYpE,Control,9.55664359233093,2.867040632891376,3.095883559711714,7.803706277698423,10.406413040181604,2.7092372229678703,2.2281332119841584,4.905527239267783,6.692814429009931,3.256586384937889,10.947115574315555,4.484925043952044,1.787034472742857,5.436499315155404,4.456908461750298,,9.493912,2.4494388,2.244425,12.409828,3.8063958,3.3625987,13.331144,13.499932,7.2833014,12.422322,2.7727768,4.0861783,12.503079,12.5065,7.2095194,3.1440947,2.490609,5.4747524
1346,Ea56emioQXLHhYpE,Control,8.509577300115268,2.795469215012928,3.310744875857625,6.918066383874135,8.485024477596365,5.896532192549627,2.196350847672208,4.279868250916275,6.736684734048922,1.5697187708073848,9.036225866258272,4.874645392709216,1.907079316274063,3.180770431377102,4.112050503009062,,3.2413342,2.493432,1.9088807,10.040784,3.4056942,3.6027584,9.886261,9.829854,6.2915196,10.32178,3.415168,3.6194265,12.258069,11.184964,7.16677,6.3496413,2.4945996,4.833844
1347,Ea56emioQXLHhYpE,Control,11.90474566199178,3.7893556543508704,4.426186270863581,14.200485793928015,9.904687834319978,5.95326203624846,2.620055656418425,5.748744401270299,7.210325909590749,2.487122245923406,10.13362126114682,5.281004936058187,1.972081799718251,6.527756931301049,5.351251297237652,,8.104072,3.0462868,2.5068138,14.679425,4.311582,4.008576,18.910702,11.872958,8.78322,12.912207,3.8090746,5.578836,18.699944,10.631415,8.541711,5.947982,2.694192,6.390473
1348,Ea56emioQXLHhYpE,Control,12.516290064423456,3.946084590140568,3.0843112982670084,10.718083109745749,11.919439960217414,3.157148649019436,3.154974087542433,3.875740471878607,13.28132418543095,1.7232021928025627,12.618437251008288,4.121968791457566,1.8442590782696933,4.642762177934576,4.836379684771043,,5.3314757,2.5538266,2.1218414,13.5705,4.1590986,4.086793,14.853817,16.097103,6.8025312,12.416867,4.241677,4.088187,14.278433,12.903023,9.137181,3.8437784,3.4668458,5.344761
1349,Ea56emioQXLHhYpE,Control,11.65325553543097,3.2185686982439523,3.804815787537194,10.181206335320653,7.980206903588015,5.30729091907898,1.9938161019874665,4.729975582786,11.330266988638469,2.324169940582769,9.407274185371922,7.926048626111692,2.0758212741533435,5.187627712367649,5.261424064368229,,17.312294,3.0925143,2.443211,12.577853,3.4428265,3.2369792,15.502066,8.575248,7.732333,12.767254,3.8067636,6.225286,16.020819,9.811362,8.567444,5.4216375,2.4906278,5.5343547
1350,Ea56emioQXLHhYpE,Control,13.774469819921396,3.0735368882947247,3.723570260473069,10.569560646243822,7.6858923447048735,4.592520160173609,2.192748563215261,4.555196164567251,8.10002378955567,1.939586320968269,11.532887965461482,3.413714886794033,2.4277173159474548,4.251056805449869,4.427006320450805,,8.589158,3.3272438,2.9673264,16.014448,2.9312541,4.8168273,18.968498,13.099891,9.101487,13.424962,3.930918,4.0601377,17.550987,8.938918,9.819841,5.3152165,2.9599786,5.6416245
1351,Ea56emioQXLHhYpE,Control,11.724789814155804,2.576798787744265,0.9822339231704896,5.770372622163968,9.630175701387996,4.071214509508848,2.075882745855873,2.359715525683985,0.940476921349382,1.807407646376536,3.221760744463876,4.157940836495085,1.1141630824141056,13.516012046633527,3.3067127163697903,,0.6268134,0.14462036,0.21858338,11.903787,2.9499426,0.913186,5.8382034,11.1167,3.8220396,11.476335,2.200184,1.1067866,5.6773224,8.448842,5.071491,4.1017165,2.1788776,2.2465258
1352,Ea56emioQXLHhYpE,Control,12.561434199742656,1.1875506902815425,1.6566389044113208,9.342008312757866,9.021607553887153,1.490095413671138,0.2636849757566164,1.3188821012510763,1.5985487858505971,1.85481129365054,2.028513462971131,3.972350936367498,0.8106230723963921,11.888815953300016,3.228802029167924,,0.54799396,0.13890305,0.4302194,14.832594,1.7752533,4.4592485,13.176766,8.107168,4.5996213,10.392615,0.57873416,0.7673406,5.1032557,10.100773,2.8120208,1.5454594,0.31505582,1.3544716
1353,Ea56emioQXLHhYpE,Control,11.992944748517798,3.2886359804011165,0.6715104751366268,4.159142949789007,10.030793616965925,4.8893405447084985,2.1728701514095854,2.5969117738592487,1.9014990517221624,0.7782692133499821,0.778135491052638,4.889118563560474,1.249747460080736,13.74403876584805,3.790609847837214,,0.31480357,0.106442,0.35920048,12.352116,3.586383,0.5294639,4.1607223,12.286954,3.059252,11.729965,2.807353,0.8718917,4.1896224,8.160466,3.7245831,4.903598,2.1901398,2.6290524
1354,Ea56emioQXLHhYpE,Control,11.832471161515642,3.408352334521927,0.9948168391689456,5.511230976185453,10.285856786236296,2.9664333322499896,2.412215774739288,2.474370282742992,0.99694380276517,1.5893316590090765,0.5700216547547593,4.601720424985616,1.476748370259287,13.042375139959931,3.4526777009143705,,0.73417616,0.16578327,0.5725541,12.175446,3.8215506,0.49991465,5.926122,11.258585,4.0448475,11.606739,2.9608047,1.6857784,5.2601867,8.673014,4.0596437,2.8384802,2.3574214,2.4878297
1355,Ea56emioQXLHhYpE,Control,13.440735678017171,3.480431961163306,0.8527886049072311,5.785698286001007,11.27884078683015,4.276247396882522,2.5686288142798723,3.41328842685773,0.9643894136335966,1.8768158152787944,1.082792023556237,4.86948902677268,1.2593496388367162,11.854726479152482,4.007167825661639,,0.40453655,0.2960858,0.52949435,13.722693,3.9412436,0.61035514,5.774567,11.796533,3.3767197,13.295504,3.1267228,1.416696,5.886943,9.41205,4.3861575,4.40564,2.4760995,3.438598
1356,Ea56emioQXLHhYpE,Control,8.577831380491206,7.755355368563903,5.168468177972118,9.47732545927322,9.991012887692476,5.751449583068447,3.041932749231429,2.223560186891423,6.404467747914088,2.143993819146064,3.6031945796539415,5.08954534211262,3.642066893767777,8.242909639445045,5.570086716263452,32.486968994140625,10.52264,3.0168035,3.1306458,10.045822,7.4046183,5.5008464,15.558795,11.292941,5.6155086,10.4672785,9.719622,6.8910646,19.340303,10.608697,6.9848638,6.8868904,3.1861973,2.822081
1357,Ea56emioQXLHhYpE,Control,8.680048576515032,4.888218686137324,4.362621969126503,10.820008315182555,7.62100384004246,6.187867935180997,2.6219279820246557,2.145174588098829,4.76166637987439,2.6905570824747085,4.0730125568078535,3.8447134838001777,3.0058369070152047,7.45784769624378,4.77460233127557,38.0001335144043,9.012725,2.3008761,3.1412852,10.31481,6.042969,4.9807596,17.534458,11.459865,6.1592736,11.531567,6.953078,6.878194,16.852457,8.202147,7.643359,7.2002625,3.1887634,2.5341935
1358,1c-P78Va1640MQ13,Control,4.081355205992201,1.5753739539967435,2.802441130608218,3.6111252830539726,5.253122823205725,3.461570607213728,1.3334842986446231,1.2371698801675692,4.962776604230361,3.747877196181853,1.1808105742312092,2.747079245734091,0.8222258562489513,2.318882520391533,2.444967385583145,,7.5182014,1.2421297,1.4766036,4.023221,2.1032238,3.625408,4.810149,8.151328,6.38728,4.9029074,1.6410363,2.7187717,5.383524,4.835355,3.4463363,3.7546966,1.625077,1.4683121
1359,1c-P78Va1640MQ13,Control,5.26111286387417,1.827719775194508,3.132014406647435,3.745961755006487,6.690773483108567,7.903507294303357,1.5330927351568375,2.3329142902676776,8.472086391761069,1.5297860698249053,1.898824392331868,1.6062342427707423,1.1553243636735413,2.8115244284306886,2.59562129499294,,2.417327,1.581653,1.8511293,5.079735,2.0271292,4.195736,4.4730353,7.728825,4.898723,5.8549376,1.899606,2.684339,5.191879,5.88727,2.7593825,8.291591,1.7600664,3.0018404
1360,1c-P78Va1640MQ13,Control,6.374223243382448,1.0280985367254194,2.627833747779189,3.879562389606052,7.464611291069385,5.118916009317322,1.3819796022470658,0.9974697273312608,5.95399542781059,5.453026665399543,2.622638108254925,2.009472603112428,1.0831599999977717,2.3503022443472377,2.78295161269841,,2.2932243,1.434799,1.8843495,6.690408,1.5537727,3.2788363,5.3654613,9.244047,6.458105,6.084213,1.2567259,2.8190837,5.306933,7.386452,4.178911,4.8838034,1.4156963,1.6199328
1361,1c-P78Va1640MQ13,Control,4.2064889673418895,1.6888987416349373,2.4948721627538437,3.591664793448137,6.8553912873896286,6.425621697547263,1.5246297038883687,1.9066601134137533,9.489217672391858,1.9642324182580253,2.427269084783173,1.7459740434953852,0.980360530347202,4.092886699745298,2.6616835249755373,,4.5928283,1.5598782,2.3007185,3.8693795,2.5499315,3.4874418,4.4533844,7.6445723,5.584116,4.9543157,1.9330107,2.6464312,4.151135,6.245248,3.8419185,6.6231713,1.9425156,2.535603
1362,1c-P78Va1640MQ13,Control,4.016544821618419,1.6334626851752925,3.4425374313178403,5.213978582185558,5.519683335283343,4.372454026436737,1.979916026696256,1.8903547443176405,1.8439150074902544,1.3796634210664909,1.5498083424899745,2.723350955114056,0.7595277078759961,3.0734502302696303,2.4857199227094378,,10.422762,1.5203784,1.9869173,4.0928173,1.8938879,4.522421,6.283489,8.339543,6.7172537,4.584569,1.5889716,2.8758667,8.380274,7.1130223,3.2921898,4.1700554,1.9636195,1.8525825
1363,1c-P78Va1640MQ13,Control,2.7821127800909675,1.5803843246397713,2.970842432802644,4.394718735583686,6.473035163218199,6.076230200744431,1.5402426625573715,1.7067007759329291,8.801250283336909,1.1028911358494689,4.021902251248648,1.1792316265941725,0.9102290017231572,3.317979540292549,2.536113485292615,,8.490117,1.5709504,2.5029037,3.6811483,2.2179651,3.9742522,5.425095,7.7357736,5.2921886,3.970451,1.9225842,3.4893394,5.3133135,6.8578877,2.8682964,6.577513,1.750501,2.7600038
1364,1c-P78Va1640MQ13,Control,5.755120382860506,1.36919733010221,2.945702640901943,4.343928595141825,6.779498494200678,4.863731604189183,1.0041835898419718,1.6308359438308937,4.512286781767115,2.718940787344343,1.3003758104166323,2.221157240964048,0.8833291554507084,2.7814271998530278,2.504461748348541,,9.869436,1.156305,1.7215041,5.4805098,1.572206,3.6045794,5.5777574,9.311761,6.133098,5.7198606,1.5175536,2.849157,5.866038,6.3280106,3.1774464,4.9728913,1.2324711,1.8193973
1365,1c-P78Va1640MQ13,Control,3.3659099659062908,1.4953762171166156,3.4510713257989485,3.362208430262967,6.3009788560441695,6.523489770617084,1.1887812982709085,1.9164082874632424,3.1475652532836733,1.7103724294986342,2.8378123324421867,1.5820946466966248,0.7455424686635718,2.494554985844261,2.458413893624785,,4.178199,1.5909764,2.2903547,3.1969962,2.1194134,4.534444,4.463156,6.9445186,5.409423,4.1201315,1.868551,2.777153,4.174163,6.227883,3.3183486,6.7238255,1.5909288,2.3991752
1366,1c-P78Va1640MQ13,Control,2.571123113987396,2.148135048217207,2.7518763864089677,5.447895485785571,4.885878065686126,3.002635682728584,1.242821648262343,0.9936489835425792,2.0840469563481543,0.8126365908193707,2.171914778699429,2.1555291548805693,0.5726443406743384,2.6953172974393844,2.236197957846651,,6.359691,1.5570633,1.8102156,2.3240697,2.489556,8.014466,6.69546,8.648512,16.640282,3.728305,2.0837872,2.5093305,5.582232,4.869593,3.265653,3.347691,1.8045171,1.4618478
1367,1c-P78Va1640MQ13,Control,2.2690447644520653,1.546377666535924,4.7429204988104665,6.164919780230224,7.497508897206751,4.98304476370555,1.0378120262205297,1.4010318813282874,6.7562250514906825,3.1939701988349745,1.6831471887452576,1.3189607551482374,0.647081876683253,3.198712484553079,2.6319152126950947,,9.331725,1.2819774,1.4068121,2.3838332,1.5843593,5.7283883,7.9318776,10.330134,7.7466455,2.9309402,2.0328834,4.1107707,6.2242594,5.168884,4.081984,5.2355237,1.2339,1.8395588
1368,1c-P78Va1640MQ13,Control,4.634902337747184,2.0345468678857794,2.706072497504627,3.5646795698110627,8.096612963838897,2.993231366015123,1.248718662837003,1.229976730476194,7.676975532743421,9.688400502741416,4.780926232673356,2.9085380875240228,0.9656709278766202,3.2635190269454526,3.140434749233592,,4.96618,1.4803433,1.2830117,4.417868,2.4046674,5.985518,5.184061,10.605385,4.872233,5.0753117,2.3888063,1.8077209,5.0978327,6.4037685,3.6292367,3.066899,1.492224,1.3220482
1369,1c-P78Va1640MQ13,Control,1.9134907294705887,1.4964686204969946,3.8856515032511183,6.650456157098451,8.103418393573168,4.692855639081096,1.455400614008412,0.971635817456157,5.532825473020094,4.260343301400147,1.542682107308124,1.7716332499381249,0.6583465661718966,3.5116563843974307,2.5953626015781253,,4.8911943,1.200092,1.7466856,1.7776973,1.6034815,3.457429,6.8505945,13.031061,10.112487,2.457819,1.8987209,4.3821936,8.062699,4.092951,4.0745363,4.949457,1.5991167,1.1088933
1370,1c-P78Va1640MQ13,Control,5.823681394862271,3.5312799447697003,3.500343883584597,1.7268152561517938,4.180316536216046,4.050203140074596,1.937708872720162,3.0051846239494684,4.15372703666401,3.064484326323519,2.050845620236134,1.480291530891231,1.9384350072062988,3.353800467394681,2.8433266429799144,6.423635005950928,4.3438773,2.9464214,6.5313993,9.252953,4.79042,5.913831,2.7384553,7.033035,5.371923,8.995075,3.8884866,5.7626824,2.6126466,3.2806163,7.558699,7.79643,2.8443274,5.116064
1371,1c-P78Va1640MQ13,Control,2.8776756643159085,1.0362226198563265,2.505661727208348,5.752449352008208,1.7211999868803969,2.454757181097889,0.3822300858369015,0.7681152300142591,0.2336123198517114,1.160456717226277,0.2212948207355339,3.721783739118288,0.1873516620466266,6.029172758683982,1.474034223837853,,1.2376796,0.07788936,0.18514793,4.3326283,1.4879776,5.0137362,9.101254,0.80498034,5.0952463,1.2942758,0.610393,0.583142,2.788435,2.5639343,1.408777,2.4452484,0.38873577,0.77405614
1372,1c-P78Va1640MQ13,Control,1.0454590633265937,0.8777985698528493,2.033279440907919,2.678391875232681,2.554371648161117,1.9039459669923195,0.5177157459256844,0.6373700947354354,0.7315303355812907,1.3221411687022302,0.276528879686561,4.546437300730355,0.1384551915521516,7.419204193467141,1.4024758260075103,,1.3598311,0.113432854,0.24489662,1.8899995,1.0776716,4.075502,4.3911414,1.7017392,4.6107535,0.5065852,0.5274636,1.0401558,2.3662302,3.1210709,2.9892445,1.9192477,0.5276111,0.6618087
1373,1c-P78Va1640MQ13,Control,1.741224820866405,1.367457979741384,1.403320848473888,2.4604147121647757,2.5655370864633835,3.1354034611362307,1.0081322929558856,0.4617864217419176,0.5543642998561513,1.5507973325374511,0.2897142130337268,4.334248509540624,0.1059738000673328,7.440620251609715,1.7611181737108903,,0.57662857,0.08263906,0.30545315,2.0694187,1.5499419,2.366596,2.8142877,2.6231287,1.7430468,1.493056,1.1186594,0.8060827,2.000772,2.5983946,2.6368861,3.0804186,1.0349736,0.455047
1374,1c-P78Va1640MQ13,Control,4.1185203997003565,1.562035128156238,1.8548441639359208,3.423617807316905,2.388643938139928,4.545128465730652,1.3367469946337736,1.0213719743317204,1.7987653226423543,1.4485975321516678,0.4725137674419515,4.625868985683019,0.2758901235970325,6.857090723832492,2.332365313813138,,1.7943724,0.21248996,0.14334968,4.5731335,1.8827904,2.8853366,4.118464,3.1141746,2.9767811,3.7580323,1.2710975,0.9522403,2.809134,1.7623584,1.2648014,4.5251527,1.3093163,1.024875
1375,1c-P78Va1640MQ13,Control,3.488950274275369,0.8977434159203741,2.3291487216008853,3.607637190822212,1.0362687236332242,2.505663007868817,0.6844950916356441,0.8368908593663504,1.7791900004810977,1.486976151654558,0.5235585458738071,3.9288810511685983,0.1610336625140981,6.677633479805931,1.8973962424651003,,1.6496426,0.14894009,0.28204578,4.7665863,1.2119629,3.815314,6.3678684,2.6939392,3.6181278,2.1915958,0.586458,1.1135451,2.0828001,0.4287064,0.33700392,2.5061386,0.67480713,0.84298646
1376,1c-P78Va1640MQ13,Control,3.788709347700658,0.8643350930599906,2.379645163908436,3.0932729333448883,4.008693092280667,3.9226502110982544,0.7176744964371264,1.2131641131125015,2.6307754248773487,1.1020012902666632,2.953885634414441,2.5095058430505954,0.5594881156724245,4.96422417744758,2.314304586100332,3.157288074493408,1.8891746,0.77375513,1.2061015,5.326749,1.2271134,2.7117925,5.8304863,5.6147785,5.8079557,3.6796973,1.0753875,2.7524023,2.57395,3.4704068,2.8361428,4.182356,0.92369163,1.5796747
1377,1c-P78Va1640MQ13,Control,3.600059522824906,1.6107620178602262,2.3925371459668345,3.4910023192341355,3.4346882633010263,4.870672783933208,0.9259928648841352,1.3722661127519555,3.0974156565199125,1.8209792322573517,2.511040714623144,3.128929295576705,0.564793891997055,4.0814375951490645,2.4648351252182428,3.007351875305176,1.7688236,0.9202368,1.4807024,4.704576,1.888101,2.5754533,5.4213595,4.6800046,4.5933967,3.98144,1.9657819,2.6927564,3.132004,3.4093726,2.7128127,5.05606,1.2295185,1.5486073
1378,1c-P78Va1640MQ13,Control,3.9577112796552223,1.463448604563097,3.175395499387125,3.342028209473341,5.88104303105933,5.661437935091434,1.1286167231932047,2.702040551460204,5.104181156843488,1.623861680358076,1.9335428842132767,1.6038257473146666,1.0273419865531348,4.580907984810941,2.489349954809888,,3.309512,1.4013733,1.7726254,3.256511,1.9919102,4.7019725,5.5416193,7.9573426,4.733127,4.4603148,1.6730022,2.4264371,3.4940906,6.072107,3.209379,6.271722,1.4581444,2.8095412
1379,1c-P78Va1640MQ13,Control,4.008967580507937,1.9859724834993528,3.624170944368697,3.5140307289076564,4.853613105820632,4.040962747901215,1.71525964329319,0.9286261162525868,5.676559973913842,1.7437882762392751,1.5826791614791895,2.0770415301372487,0.979890314511529,3.397653696960748,2.4676194945220806,,2.0360942,1.9116468,1.7284251,3.9300437,2.3489535,2.924972,3.334834,6.911785,6.948881,4.4191113,1.8109394,3.8089664,4.992419,4.256716,4.4247675,4.114162,1.909364,1.0207324
1380,1c-P78Va1640MQ13,Control,4.113285059701542,1.4571815858344928,2.952904008164664,3.764556518135024,5.697972616961832,6.396074299197788,1.2619790482237596,1.805335324293672,7.726258762699649,1.585885294964276,2.9825071152445566,1.4497047698491503,0.8281745241292092,4.191274720965686,2.585080605556317,,2.9593925,1.3414993,1.9524295,3.1134439,1.9329741,4.4559364,4.863716,6.9236298,5.2616544,5.229502,1.629739,2.580484,4.2484913,6.5311546,3.3259132,6.1786127,1.5414385,2.1101525
1381,1c-P78Va1640MQ13,Control,4.298971436251154,1.1285920704791692,3.4297645506830934,4.5417569136016045,7.007248163866992,3.405997626805565,1.043191653965561,1.586618899969818,6.333625879616362,4.499734601619924,1.4638293876093251,2.0525617052650995,0.992332144414942,3.418725684323884,2.5826614379296635,,2.3085608,1.2392005,1.5348725,3.9413278,1.6955425,3.290465,6.162205,12.102642,7.8864775,4.7359543,1.1646084,4.231093,5.536937,5.129725,4.482219,3.6467714,1.2621278,1.4911329
1382,1c-P78Va1640MQ13,Control,3.287474634798803,1.492662497582005,2.8594522927234918,3.905554247605712,5.891118413858745,6.003134370020601,1.4284882812963866,1.9727285332552864,6.129145810678636,1.5170238613607363,2.499122888295118,1.3605147722849489,1.2946636378363865,3.933785980766314,2.4911031789924656,,1.5561274,1.445842,1.6869048,2.9003043,1.5869168,3.9898865,5.292812,7.415353,5.347821,4.1257286,1.6471394,2.6700244,4.612003,6.9606566,3.3726234,5.9154987,1.595489,2.3793817
1383,1c-P78Va1640MQ13,Control,4.15038664727305,1.2052031007480286,3.551013855385748,4.782796850732293,7.114697284795047,5.706026263766924,1.3406959111910988,1.6135150109825644,2.2214080369726346,1.4073038092553574,1.3511040522691404,3.570160369733175,1.0591433473287142,2.562832971882293,2.5078068334945547,,2.690801,1.2612301,1.8902471,4.081574,1.6421664,2.7598732,5.5220814,10.0856,7.697075,4.756454,1.3431354,4.863868,5.777924,5.927784,4.3565154,5.541496,1.5301734,1.7297565
1384,1c-P78Va1640MQ13,Control,4.014644748368687,1.4381846953185715,3.194294205933727,3.423604146938565,5.214052006719136,6.325262312977681,1.2829135780298488,1.8653438722375228,9.343256529828684,1.2850542020044131,2.4676209886259617,1.5314872138150617,1.1609319489821217,3.815165231677056,2.556597222613483,,2.0296264,1.3540194,1.3774412,3.469821,1.7629817,4.9504137,4.5680084,6.2599497,4.937987,4.8726315,1.6381829,2.427667,4.3633933,5.4525623,2.6397831,6.367696,1.5190341,1.9369041
